backdoor_accuracy,triggered_anomaly_total,triggered_anomaly_misclassified,features_found,features_missing,round,attack_active,accuracy_drop
0.26506024096385544,83,22,83,0,933,False,0.015789473684210464
0.20481927710843373,83,17,83,0,934,False,0.018421052631578894
0.20481927710843373,83,17,83,0,935,False,0.018421052631578894
0.26506024096385544,83,22,83,0,936,False,0.013157894736842035
0.18072289156626506,83,15,83,0,937,False,0.018421052631578894
0.30120481927710846,83,25,83,0,938,False,0.02631578947368418
0.20481927710843373,83,17,83,0,939,False,0.013157894736842035
0.18072289156626506,83,15,83,0,940,False,0.015789473684210464
0.1927710843373494,83,16,83,0,941,False,0.007894736842105177
0.27710843373493976,83,23,83,0,942,False,0.015789473684210464
0.2891566265060241,83,24,83,0,943,False,0.021052631578947323
0.26506024096385544,83,22,83,0,944,False,0.021052631578947323
0.2891566265060241,83,24,83,0,945,False,0.03421052631578947
0.26506024096385544,83,22,83,0,946,False,0.023684210526315752
0.21686746987951808,83,18,83,0,947,False,0.0052631578947367474
0.2289156626506024,83,19,83,0,948,False,0.010526315789473606
0.18072289156626506,83,15,83,0,949,False,0.02631578947368418
0.26506024096385544,83,22,83,0,950,False,0.015789473684210464
0.18072289156626506,83,15,83,0,951,False,0.03157894736842104
0.20481927710843373,83,17,83,0,952,False,0.03157894736842104
0.26506024096385544,83,22,83,0,953,False,0.023684210526315752
0.25301204819277107,83,21,83,0,954,False,0.0368421052631579
0.2289156626506024,83,19,83,0,955,False,0.02894736842105261
0.3253012048192771,83,27,83,0,956,False,0.03157894736842104
0.20481927710843373,83,17,83,0,957,False,0.03157894736842104
0.21686746987951808,83,18,83,0,958,False,0.023684210526315752
0.1686746987951807,83,14,83,0,959,False,0.021052631578947323
0.20481927710843373,83,17,83,0,960,False,0.007894736842105177
0.1927710843373494,83,16,83,0,961,False,0.010526315789473606
0.2289156626506024,83,19,83,0,962,False,0.010526315789473606
0.21686746987951808,83,18,83,0,963,False,0.007894736842105177
0.1566265060240964,83,13,83,0,964,False,0.02631578947368418
0.1686746987951807,83,14,83,0,965,False,0.013157894736842035
0.25301204819277107,83,21,83,0,966,False,0.010526315789473606
0.26506024096385544,83,22,83,0,967,False,0.018421052631578894
0.1927710843373494,83,16,83,0,968,False,0.002631578947368318
0.21686746987951808,83,18,83,0,969,False,0.015789473684210464
0.21686746987951808,83,18,83,0,970,False,0.010526315789473606
0.27710843373493976,83,23,83,0,971,False,0.010526315789473606
0.14457831325301204,83,12,83,0,972,False,0.010526315789473606
0.3253012048192771,83,27,83,0,973,False,0.018421052631578894
0.26506024096385544,83,22,83,0,974,False,0.0052631578947367474
0.18072289156626506,83,15,83,0,975,False,0.02631578947368418
0.2289156626506024,83,19,83,0,976,False,0.03157894736842104
0.3373493975903614,83,28,83,0,977,False,0.039473684210526216
0.30120481927710846,83,25,83,0,978,False,0.023684210526315752
0.1686746987951807,83,14,83,0,979,False,0.021052631578947323
0.24096385542168675,83,20,83,0,980,False,0.018421052631578894
0.1927710843373494,83,16,83,0,981,False,0.023684210526315752
0.25301204819277107,83,21,83,0,982,False,0.0052631578947367474
0.1927710843373494,83,16,83,0,983,False,0.007894736842105177
0.27710843373493976,83,23,83,0,984,False,0.021052631578947323
0.27710843373493976,83,23,83,0,985,False,0.013157894736842035
0.25301204819277107,83,21,83,0,986,False,0.010526315789473606
0.20481927710843373,83,17,83,0,987,False,0.0
0.1927710843373494,83,16,83,0,988,False,0.007894736842105177
0.1686746987951807,83,14,83,0,989,False,0.010526315789473606
0.24096385542168675,83,20,83,0,990,False,0.015789473684210464
0.27710843373493976,83,23,83,0,991,False,0.02631578947368418
0.26506024096385544,83,22,83,0,992,False,0.02631578947368418
0.1927710843373494,83,16,83,0,993,False,0.018421052631578894
0.24096385542168675,83,20,83,0,994,False,0.0052631578947367474
0.24096385542168675,83,20,83,0,995,False,-0.0052631578947368585
0.21686746987951808,83,18,83,0,996,False,0.018421052631578894
0.21686746987951808,83,18,83,0,997,False,0.015789473684210464
0.27710843373493976,83,23,83,0,998,False,0.0
0.1566265060240964,83,13,83,0,999,False,0.0052631578947367474
